tweet_id,media_url,type,expanded_url,asset_number
869596645499047938,http://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,photo,https://twitter.com/dog_rates/status/869596645499047938/photo/1,1
869596645499047938,http://pbs.twimg.com/media/DBFtiYqXYAIhPZw.jpg,photo,https://twitter.com/dog_rates/status/869596645499047938/photo/1,2
869227993411051520,http://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,photo,https://twitter.com/dog_rates/status/869227993411051520/photo/1,1
868880397819494401,http://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,photo,https://twitter.com/dog_rates/status/868880397819494401/photo/1,1
868622495443632128,http://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,photo,https://twitter.com/dog_rates/status/868622495443632128/photo/1,1
868552278524837888,http://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,photo,https://twitter.com/dog_rates/status/868552278524837888/photo/1,1
868552278524837888,http://pbs.twimg.com/media/DA23sCeVoAA8Bj0.jpg,photo,https://twitter.com/dog_rates/status/868552278524837888/photo/1,2
867900495410671616,http://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,photo,https://twitter.com/dog_rates/status/867900495410671616/photo/1,1
867774946302451713,http://pbs.twimg.com/media/DAr0tDZXgAAzJEw.jpg,photo,https://twitter.com/dog_rates/status/867774946302451713/photo/1,1
867774946302451713,http://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,photo,https://twitter.com/dog_rates/status/867774946302451713/photo/1,2
867421006826221569,http://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,photo,https://twitter.com/dog_rates/status/867421006826221569/photo/1,1
867072653475098625,http://pbs.twimg.com/media/DAElHfmUMAEH9lB.jpg,photo,https://twitter.com/rachaeleasler/status/865013420445368320/photo/1,1
867072653475098625,http://pbs.twimg.com/media/DAElHflUMAA9jF7.jpg,photo,https://twitter.com/rachaeleasler/status/865013420445368320/photo/1,2
